id,normalized_key,lemma_ru,lemma_en,category,approved_form,declension_notes,italic_required,diacritics_policy,capitalization_notes,variants_found,preferred_source,source_examples,editor_decision,status,notes,conflict_flag,conflict_variants,conflict_sources,review_priority,suggested_action,decision,approved_form_override,category_override,italic_required_override,diacritics_policy_override,merge_into,review_notes
term-00562,ади-лила,Ади-лила,,philosophical_term,Ади-лила,,yes,no_diacritics_in_prose,,Ади-лила [2],vedabase_ru,vedabase_ru:index.html:Ади-лила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00606,адхама,адхама,,place_name,адхама,,yes,no_diacritics_in_prose,,адхама [8],vedabase_ru,vedabase_ru:index.html:адхама,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00607,адхама падуев,адхама падуев,,place_name,адхама падуев,,yes,no_diacritics_in_prose,,адхама падуев [2],vedabase_ru,vedabase_ru:index.html:адхама падуев,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00608,адхама-падуи,адхама-падуи,,place_name,адхама-падуи,,yes,no_diacritics_in_prose,,адхама-падуи [2],vedabase_ru,vedabase_ru:index.html:адхама-падуи,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00609,адхама-падуями,адхама-падуями,,place_name,адхама-падуями,,yes,no_diacritics_in_prose,,адхама-падуями [2],vedabase_ru,vedabase_ru:index.html:адхама-падуями,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00610,адхама̄м,адхама̄м,,place_name,адхама̄м,,yes,needs_review,,адхама̄м [2],vedabase_ru,vedabase_ru:index.html:адхама̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00611,адхама̄н,адхама̄н,,place_name,адхама̄н,,yes,needs_review,,адхама̄н [2],vedabase_ru,vedabase_ru:index.html:адхама̄н,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00612,адхамасйа,адхамасйа,,place_name,адхамасйа,,yes,no_diacritics_in_prose,,адхамасйа [1],vedabase_ru,vedabase_ru:index.html:адхамасйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00613,адхамах̣,адхамах̣,,place_name,адхамах̣,,yes,needs_review,,адхама̄х̣ [2] | адхамах̣ [2],vedabase_ru,vedabase_ru:index.html:адхама̄х̣ | vedabase_ru:index.html:адхамах̣,,needs_review,auto-generated draft,yes,адхама̄х̣ [2] | адхамах̣ [2],vedabase_ru [4],high,review,,,,,,,
term-00614,адхаме,адхаме,,place_name,адхаме,,yes,no_diacritics_in_prose,,адхаме [4],vedabase_ru,vedabase_ru:index.html:адхаме,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00615,адхамере,адхамере,,place_name,адхамере,,yes,no_diacritics_in_prose,,адхамере [2],vedabase_ru,vedabase_ru:index.html:адхамере,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00750,а̄йудхам,а̄йудхам,,place_name,а̄йудхам,,yes,needs_review,,а̄йудхам [2],vedabase_ru,vedabase_ru:index.html:а̄йудхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00925,а̄лин̇гитах̣,а̄лин̇гитах̣,,scripture_title,а̄лин̇гитах̣,,yes,needs_review,,а̄лин̇гитах̣ [2],vedabase_ru,vedabase_ru:index.html:а̄лин̇гитах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-00964,аматам,аматам,,personal_name,аматам,,yes,no_diacritics_in_prose,,аматам [1],vedabase_ru,vedabase_ru:index.html:аматам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01079,а̄нанда-лӣла̄майа-виграха̄йа,А̄нанда-лӣла̄майа-виграха̄йа,,philosophical_term,А̄нанда-лӣла̄майа-виграха̄йа,,yes,needs_review,,А̄нанда-лӣла̄майа-виграха̄йа [1],vedabase_ru,vedabase_ru:index.html:А̄нанда-лӣла̄майа-виграха̄йа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01119,ананья-бхакти,ананья-бхакти,,philosophical_term,ананья-бхакти,,yes,no_diacritics_in_prose,,ананья-бхакти [2],vedabase_ru,vedabase_ru:index.html:ананья-бхакти,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01146,ана̄ш́ритах̣,ана̄ш́ритах̣,,honorific,ана̄ш́ритах̣,,yes,needs_review,,ана̄ш́ритах̣ [2],vedabase_ru,vedabase_ru:index.html:ана̄ш́ритах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01198,андхам,андхам,,place_name,андхам,,yes,no_diacritics_in_prose,,андхам [4],vedabase_ru,vedabase_ru:index.html:андхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01313,антйалӣла̄,антйалӣла̄,,philosophical_term,антйалӣла̄,,yes,needs_review,,антйалӣла̄ [2],vedabase_ru,vedabase_ru:index.html:антйалӣла̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01320,анубандхам,анубандхам,,place_name,анубандхам,,yes,no_diacritics_in_prose,,анубандхам [2],vedabase_ru,vedabase_ru:index.html:анубандхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01523,апапа-виддхам,апапа-виддхам,,place_name,апапа-виддхам,,yes,diacritics_in_quotes_only,,апапа-виддхам [2] | апа̄па-виддхам [2],vedabase_ru,vedabase_ru:index.html:апапа-виддхам | vedabase_ru:index.html:апа̄па-виддхам,,needs_review,auto-generated draft,yes,апапа-виддхам [2] | апа̄па-виддхам [2],vedabase_ru [4],high,review,,,,,,,
term-01528,апарадха,Апарадха,,other,Апарадха,,conditional,diacritics_in_quotes_only,,апара̄дха [47] | Апарадха [1],bvks_ru,vedabase_ru:index.html:апара̄дха | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Апарадха — оскорбление,,needs_review,auto-generated draft,yes,апара̄дха [47] | Апарадха [1],vedabase_ru [47] | bvks_ru [1],medium,review,,,,,,,
term-01592,аппроксимация,Аппроксимация,,other,Аппроксимация,,no,no_diacritics_in_prose,,Аппроксимация [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Аппроксимация – научный , состоящий в замене одних другими, в каком-то смысле близкими к исходным – прим. переводчика",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-01627,а̄пӯрйа,а̄пӯрйа,,place_name,а̄пӯрйа,,yes,needs_review,,а̄пӯрйа [2],vedabase_ru,vedabase_ru:index.html:а̄пӯрйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01628,а̄пӯрйама̄н̣ам,а̄пӯрйама̄н̣ам,,place_name,а̄пӯрйама̄н̣ам,,yes,needs_review,,а̄пӯрйама̄н̣ам [2],vedabase_ru,vedabase_ru:index.html:а̄пӯрйама̄н̣ам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01666,арати,арати,,other,арати,,conditional,diacritics_in_quotes_only,,арати [16] | а̄рати [10] | Арати [1],bvks_ru,"vedabase_ru:index.html:а̄рати | vedabase_ru:index.html:арати | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Арати — церемония поклонения Божеству Верховного Господа, во время которой Ему предлагают благовония, светильник, цветы,",,needs_review,auto-generated draft,yes,арати [16] | а̄рати [10] | Арати [1],vedabase_ru [26] | bvks_ru [1],medium,review,,,,,,,
term-01694,ардхам,ардхам,,place_name,ардхам,,yes,no_diacritics_in_prose,,ардхам [2],vedabase_ru,vedabase_ru:index.html:ардхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-01952,асурам бхавам ашритах,асурам бхавам ашритах,,honorific,асурам бхавам ашритах,,yes,no_diacritics_in_prose,,асурам бхавам ашритах [2],vedabase_ru,vedabase_ru:index.html:асурам бхавам ашритах,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02032,атма-ниведанам,атма-ниведанам,,scripture_title,атма-ниведанам,,yes,no_diacritics_in_prose,,атма-ниведанам [1],vedabase_ru,vedabase_ru:index.html:атма-ниведанам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02033,атма-ниведаной,атма-ниведаной,,scripture_title,атма-ниведаной,,yes,no_diacritics_in_prose,,атма-ниведаной [1],vedabase_ru,vedabase_ru:index.html:атма-ниведаной,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02034,атма-ниведаны,атма-ниведаны,,scripture_title,атма-ниведаны,,yes,no_diacritics_in_prose,,атма-ниведаны [1],vedabase_ru,vedabase_ru:index.html:атма-ниведаны,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02072,а̄тматайа̄,а̄тматайа̄,,personal_name,а̄тматайа̄,,yes,needs_review,,а̄тматайа̄ [1],vedabase_ru,vedabase_ru:index.html:а̄тматайа̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02073,а̄тмата̄м,а̄тмата̄м,,personal_name,а̄тмата̄м,,yes,needs_review,,а̄тмата̄м [1],vedabase_ru,vedabase_ru:index.html:а̄тмата̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02102,аушадхам,аушадхам,,place_name,аушадхам,,yes,no_diacritics_in_prose,,аушадхам [3],vedabase_ru,vedabase_ru:index.html:аушадхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02188,ачарья,ачарья,,personal_name,ачарья,,conditional,no_diacritics_in_prose,,ачарья [46] | Ачарья [11],bvks_ru,"vedabase_ru:index.html:ачарья | vedabase_ru:index.html:Ачарья | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Ачарья — духовный наставник, который учит религиозным принципам на своём собственном примере. Кроме того, это слово може | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:ачарья",,needs_review,auto-generated draft,yes,ачарья [46] | Ачарья [11],vedabase_ru [55] | bvks_ru [2],high,review,,,,,,,
term-02189,ачарья таттвавади,ачарья таттвавади,,personal_name,ачарья таттвавади,,yes,no_diacritics_in_prose,,ачарья таттвавади [1],vedabase_ru,vedabase_ru:index.html:ачарья таттвавади,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02190,ачарьядевой,ачарьядевой,,personal_name,ачарьядевой,,yes,no_diacritics_in_prose,,ачарьядевой [2],vedabase_ru,vedabase_ru:index.html:ачарьядевой,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02191,ачарьям,ачарьям,,personal_name,ачарьям,,yes,no_diacritics_in_prose,,ачарьям [10],vedabase_ru,vedabase_ru:index.html:ачарьям,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02192,ачарьями,ачарьями,,personal_name,ачарьями,,yes,no_diacritics_in_prose,,ачарьями [31],bvks_ru,vedabase_ru:index.html:ачарьями | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:ачарьями,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02253,аш́актах̣,аш́актах̣,,philosophical_term,аш́актах̣,,yes,needs_review,,аш́актах̣ [2],vedabase_ru,vedabase_ru:index.html:аш́актах̣,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02259,аш́а̄стра,аш́а̄стра,,philosophical_term,аш́а̄стра,,yes,needs_review,,аш́а̄стра [2],vedabase_ru,vedabase_ru:index.html:аш́а̄стра,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02260,аш́астрам,аш́астрам,,philosophical_term,аш́астрам,,yes,needs_review,,аш́астрам [2],vedabase_ru,vedabase_ru:index.html:аш́астрам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02319,ашрам,ашрам,,other,ашрам,,conditional,no_diacritics_in_prose,,ашрам [13] | Ашрам [2],bvks_ru,"vedabase_ru:index.html:ашрам | vedabase_ru:index.html:Ашрам | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Ашрам — место, где занимаются духовной практикой",,needs_review,auto-generated draft,yes,ашрам [13] | Ашрам [2],vedabase_ru [14] | bvks_ru [1],medium,review,,,,,,,
term-02336,а̄ш́рийа̄чхе,а̄ш́рийа̄чхе,,honorific,а̄ш́рийа̄чхе,,yes,needs_review,,а̄ш́рийа̄чхе [2],vedabase_ru,vedabase_ru:index.html:а̄ш́рийа̄чхе,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02337,ашрита,ашрита,,honorific,ашрита,,yes,diacritics_in_quotes_only,,а̄ш́рита [8] | ашрита [4] | Ашрита [2],vedabase_ru,vedabase_ru:index.html:а̄ш́рита | vedabase_ru:index.html:ашрита | vedabase_ru:index.html:Ашрита,,needs_review,auto-generated draft,yes,а̄ш́рита [8] | ашрита [4] | Ашрита [2],vedabase_ru [14],high,review,,,,,,,
term-02338,а̄ш́ритам,а̄ш́ритам,,honorific,а̄ш́ритам,,yes,needs_review,,а̄ш́ритам [2],vedabase_ru,vedabase_ru:index.html:а̄ш́ритам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02339,а̄ш́рита̄на̄м,а̄ш́рита̄на̄м,,honorific,а̄ш́рита̄на̄м,,yes,needs_review,,а̄ш́рита̄на̄м [1],vedabase_ru,vedabase_ru:index.html:а̄ш́рита̄на̄м,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02340,а̄ш́ритах̣,а̄ш́ритах̣,,honorific,а̄ш́ритах̣,,yes,needs_review,,а̄ш́ритах̣ [8] | а̄ш́рита̄х̣ [6],vedabase_ru,vedabase_ru:index.html:а̄ш́рита̄х̣ | vedabase_ru:index.html:а̄ш́ритах̣,,needs_review,auto-generated draft,yes,а̄ш́ритах̣ [8] | а̄ш́рита̄х̣ [6],vedabase_ru [14],high,review,,,,,,,
term-02341,а̄ш́ритйа,а̄ш́ритйа,,honorific,а̄ш́ритйа,,yes,needs_review,,а̄ш́ритйа [6],vedabase_ru,vedabase_ru:index.html:а̄ш́ритйа,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02348,ашта-калика-лила,ашта-калика-лила,,philosophical_term,ашта-калика-лила,,yes,no_diacritics_in_prose,,ашта-калика-лила [1],vedabase_ru,vedabase_ru:index.html:ашта-калика-лила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02389,бабаджи,бабаджи,,personal_name,бабаджи,,yes,no_diacritics_in_prose,,бабаджи [4],vedabase_ru,vedabase_ru:index.html:бабаджи,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02404,баддхами,баддхами,,place_name,баддхами,,yes,no_diacritics_in_prose,,баддхами [1],vedabase_ru,vedabase_ru:index.html:баддхами,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02445,баларама,Баларама,,other,Баларама,,conditional,diacritics_in_quotes_only,,балара̄ма [18] | Баларама [1],bvks_ru,vedabase_ru:index.html:балара̄ма | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Баларама — брат Кришны; также является Верховной Личностью Бога,,needs_review,auto-generated draft,yes,балара̄ма [18] | Баларама [1],vedabase_ru [18] | bvks_ru [1],medium,review,,,,,,,
term-02455,ба̄лйалӣла̄,ба̄лйалӣла̄,,philosophical_term,ба̄лйалӣла̄,,yes,needs_review,,ба̄лйалӣла̄ [2],vedabase_ru,vedabase_ru:index.html:ба̄лйалӣла̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02463,балила,балила,,philosophical_term,балила,,yes,diacritics_in_quotes_only,,балила̄ [14] | балила [8],vedabase_ru,vedabase_ru:index.html:балила̄ | vedabase_ru:index.html:балила,,needs_review,auto-generated draft,yes,балила̄ [14] | балила [8],vedabase_ru [22],high,review,,,,,,,
term-02480,бангийа сахитйа париш̣ад,Бангийа Сахитйа Париш̣ад,,other,Бангийа Сахитйа Париш̣ад,,no,needs_review,,Бангийа Сахитйа Париш̣ад [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бангийа Сахитйа Париш̣ад – Литературное сообщество Бенгалии,,draft,auto-generated draft,no,,,medium,review,,,,,,,
term-02485,бандхам,бандхам,,place_name,бандхам,,yes,no_diacritics_in_prose,,бандхам [4],vedabase_ru,vedabase_ru:index.html:бандхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02504,барабанные палочки,барабанные палочки,,other,барабанные палочки,,no,no_diacritics_in_prose,,барабанные палочки [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Саджанā («барабанные палочки») – длинные, тонкие овощи, твёрдые и зелёные снаружи, мягкие и белые внутри; обычно их разж",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02516,бауддхам,бауддхам,,place_name,бауддхам,,yes,no_diacritics_in_prose,,бауддхам [2],vedabase_ru,vedabase_ru:index.html:бауддхам,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02553,бахумата̄,бахумата̄,,personal_name,бахумата̄,,yes,needs_review,,бахумата̄ [1],vedabase_ru,vedabase_ru:index.html:бахумата̄,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02567,без жены,Без жены,,other,Без жены,,no,no_diacritics_in_prose,,Без жены [2],vedabase_ru,"vedabase_ru:index.html:Без жены, — думал Господь Чайтанья, — жизнь домохозяина лишена смысла». Так Господь решил жениться",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02568,безличный брахман,Безличный Брахман,,other,Безличный Брахман,,no,no_diacritics_in_prose,,Безличный Брахман [2],vedabase_ru,"vedabase_ru:index.html:Безличный Брахман — это вездесущая истина, которая существует вечно: во время сотворения, эволюции и разрушения материал",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02570,белый,Белый,,other,Белый,,no,no_diacritics_in_prose,,Белый [2],vedabase_ru,"vedabase_ru:index.html:Белый, красный и желтый — это три цвета, каждый из которых присущ телу Господа, супруга богини процветания, в определенн",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02571,"белый, красный и желтый","Белый, красный и желтый",,other,"Белый, красный и желтый",,no,no_diacritics_in_prose,,"Белый, красный и желтый [2]",vedabase_ru,"vedabase_ru:index.html:Белый, красный и желтый — это три цвета, каждый из которых присущ телу Господа, супруга богини процветания, в определенн",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02593,благотворительность,Благотворительность,,other,Благотворительность,,no,no_diacritics_in_prose,,Благотворительность [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Благотворительность – это хорошо, но у неё есть два недостатка: она прямо или косвенно поощряет безбожие и поддерживает ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02594,богини процветания,Богини процветания,,other,Богини процветания,,no,no_diacritics_in_prose,,Богини процветания [2],vedabase_ru,"vedabase_ru:index.html:Богини процветания — это частичные проявления Шримати Радхики, а царицы Двараки — отражения Ее образа",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02606,бош̣т̣ам,Бош̣т̣ам,,other,Бош̣т̣ам,,conditional,needs_review,,Бош̣т̣ам [2] | бош̣т̣ам [1],bvks_ru,bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бош̣т̣ам – искажённое слово «вайш̣н̣ав | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:бош̣т̣ам | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Бош̣т̣ам,,needs_review,auto-generated draft,yes,Бош̣т̣ам [2] | бош̣т̣ам [1],bvks_ru [3],medium,review,,,,,,,
term-02609,брахма,брахма,,other,брахма,,conditional,diacritics_in_quotes_only,,брахма [186] | брахма̄ [16] | Брахма [3],bvks_ru,"vedabase_ru:index.html:брахма | vedabase_ru:index.html:Брахма | vedabase_ru:index.html:брахма̄ | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Брахма — первое сотворённое существо в материальном мире, вторичный творец материальной вселенной | bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Брахма",,needs_review,auto-generated draft,yes,брахма [186] | брахма̄ [16] | Брахма [3],vedabase_ru [203] | bvks_ru [2],medium,review,,,,,,,
term-02620,брахма-вимохана-лила,брахма-вимохана-лила,,philosophical_term,брахма-вимохана-лила,,yes,no_diacritics_in_prose,,брахма-вимохана-лила [1],vedabase_ru,vedabase_ru:index.html:брахма-вимохана-лила,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02642,брахма-шастры,брахма-шастры,,philosophical_term,брахма-шастры,,yes,no_diacritics_in_prose,,брахма-шастры [1],vedabase_ru,vedabase_ru:index.html:брахма-шастры,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02644,брахмаван... тат,Брахмаван... тат,,other,Брахмаван... тат,,no,no_diacritics_in_prose,,Брахмаван... тат [1],bvks_ru,"bvks_ru:Shri_Bkhaktisiddkhanta_Vaybkhava_Tom1.docx:Брахмаван... тат – «Виш̣н̣у Пурāн̣а», цитата из «Хари-бхакти-вилāсы» 9.404. История из статьи “Ш́рӣ Ш́рӣла Прабхупāда и ",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02647,брахмаджьоти,брахмаджьоти,,other,брахмаджьоти,,conditional,no_diacritics_in_prose,,брахмаджьоти [193] | Брахмаджьоти [7],vedabase_ru,vedabase_ru:index.html:брахмаджьоти | vedabase_ru:index.html:Брахмаджьоти | vedabase_ru:index.html:Брахмаджьоти — одна из трех ипостасей Абсолютной Истины,,needs_review,auto-generated draft,yes,брахмаджьоти [193] | Брахмаджьоти [7],vedabase_ru [200],medium,review,,,,,,,
term-02650,брахман,брахман,,other,брахман,,conditional,no_diacritics_in_prose,,брахман [306] | Брахман [52],bvks_ru,"vedabase_ru:index.html:брахман | vedabase_ru:index.html:Брахман | vedabase_ru:index.html:Брахман, величайший из великих, — это Верховная Личность Бога. Он исполнен шести совершенств и потому является прибежище | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:Брахман — представитель высшего сословия в обществе варнашрамы | bvks_ru:Шри_Чайтанья_Махапрабху_Абхинава_дас_21_ноября_2025.docx:брахман",,needs_review,auto-generated draft,yes,брахман [306] | Брахман [52],vedabase_ru [337] | bvks_ru [21],medium,review,,,,,,,
term-02651,"брахман, величайший из великих","Брахман, величайший из великих",,other,"Брахман, величайший из великих",,no,no_diacritics_in_prose,,"Брахман, величайший из великих [2]",vedabase_ru,"vedabase_ru:index.html:Брахман, величайший из великих, — это Верховная Личность Бога. Он исполнен шести совершенств и потому является прибежище",,draft,auto-generated draft,no,,,low,review,,,,,,,
term-02658,брахманами-санньяси,брахманами-санньяси,,philosophical_term,брахманами-санньяси,,yes,no_diacritics_in_prose,,брахманами-санньяси [2],vedabase_ru,vedabase_ru:index.html:брахманами-санньяси,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02662,брахмананда пури,Брахмананда Пури,,place_name,Брахмананда Пури,,yes,no_diacritics_in_prose,,Брахмананда Пури [2],vedabase_ru,vedabase_ru:index.html:Брахмананда Пури,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02692,брахману шастры,брахману шастры,,philosophical_term,брахману шастры,,yes,no_diacritics_in_prose,,брахману шастры [1],vedabase_ru,vedabase_ru:index.html:брахману шастры,,draft,auto-generated draft,no,,,medium,keep,,,,,,,
term-02700,брахмачари,брахмачари,,other,брахмачари,,conditional,diacritics_in_quotes_only,,брахмачари [126] | Брахмачари [27] | брахмача̄рӣ [22] | брахмача̄ри [2],bvks_ru,vedabase_ru:index.html:брахмачари | vedabase_ru:index.html:брахмача̄ри | vedabase_ru:index.html:Брахмачари | vedabase_ru:index.html:брахмача̄рӣ | bvks_ru:Как_я_достигла_настоящего_успеха_FINAL.docx:брахмачари,,needs_review,auto-generated draft,yes,брахмачари [126] | Брахмачари [27] | брахмача̄рӣ [22] | брахмача̄ри [2],vedabase_ru [172] | bvks_ru [5],medium,review,,,,,,,
